TDI Format 1.5	Offset	YIG-Nb-Co::R	YIG-Nb-Co::Theta	Nb::R	Nb::Theta	YIG-Co-Nb::R	YIG-Co-Nb::Theta	iterator	y	temperature: setpoint	temperature: T1	temperature: T2	temperature: T3	temperature: T4	temperature: heater	temperature: gas	temperature: dT/dt	temperature: current temperature	temperature: error
 	0E+0	7.390086107E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.684E+0	8.637E+0	8.56E+0	NaN	NaN	7.7E+0	8.686E+0	1.878039688E-1	8.639E+0	4.5E-2
 	0E+0	7.390086107E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390086107E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.389237579E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.389237579E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390086107E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390086107E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390086107E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390086107E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.689E+0	8.644E+0	8.567E+0	NaN	NaN	7.7E+0	8.691E+0	1.908080727E-1	8.645E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.068E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.128767725E-1	6.57E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.128767725E-1	6.564E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.128767725E-1	6.564E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.695E+0	8.65E+0	8.572E+0	NaN	NaN	7.7E+0	8.697E+0	1.910794973E-1	8.651E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3734E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390086107E-1	-1.3734E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3734E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3734E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3734E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3734E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3734E+1	7.127933339E-1	6.57E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.57E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.08E+0	1E+0	7E+0	8.7E+0	8.657E+0	8.579E+0	NaN	NaN	7.7E+0	8.702E+0	1.940548122E-1	8.659E+0	4.1E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.08E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613537374E-1	7.074E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3716E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.068E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.127084811E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.127933339E-1	6.57E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127084811E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.705E+0	8.66E+0	8.583E+0	NaN	NaN	7.7E+0	8.707E+0	1.924981475E-1	8.661E+0	4.4E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.086E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.615220288E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.615220288E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.392603407E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.392603407E-1	-1.3722E+1	7.128767725E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.711E+0	8.663E+0	8.586E+0	NaN	NaN	7.7E+0	8.712E+0	1.897158176E-1	8.665E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.558E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.086E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.390920493E-1	-1.3722E+1	7.128767725E-1	6.564E+0	2.614385902E-1	7.074E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.716E+0	8.669E+0	8.59E+0	NaN	NaN	7.7E+0	8.718E+0	1.881805062E-1	8.671E+0	4.5E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.721E+0	8.673E+0	8.595E+0	NaN	NaN	7.7E+0	8.723E+0	1.884133667E-1	8.675E+0	4.6E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.721E+0	8.673E+0	8.595E+0	NaN	NaN	7.7E+0	8.723E+0	1.884133667E-1	8.675E+0	4.6E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.721E+0	8.673E+0	8.595E+0	NaN	NaN	7.7E+0	8.723E+0	1.884133667E-1	8.675E+0	4.6E-2
 	0E+0	7.390920493E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.721E+0	8.673E+0	8.595E+0	NaN	NaN	7.7E+0	8.723E+0	1.884133667E-1	8.675E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.721E+0	8.673E+0	8.595E+0	NaN	NaN	7.7E+0	8.723E+0	1.884133667E-1	8.675E+0	4.6E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614810166E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614810166E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614385902E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.392603407E-1	-1.3722E+1	7.128767725E-1	6.57E+0	2.614385902E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.57E+0	2.614385902E-1	7.062E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.392603407E-1	-1.3722E+1	7.127933339E-1	6.57E+0	2.614385902E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.392603407E-1	-1.3728E+1	7.127933339E-1	6.57E+0	2.614385902E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.393451936E-1	-1.3728E+1	7.127933339E-1	6.57E+0	2.614385902E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.393451936E-1	-1.3722E+1	7.128767725E-1	6.57E+0	2.613961638E-1	7.062E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.393451936E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.393451936E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.393451936E-1	-1.3722E+1	7.127933339E-1	6.57E+0	2.613961638E-1	7.068E+0	1E+0	7E+0	8.727E+0	8.681E+0	8.602E+0	NaN	NaN	7.7E+0	8.729E+0	1.905582994E-1	8.682E+0	4.5E-2
 	0E+0	7.393451936E-1	-1.3722E+1	7.127933339E-1	6.57E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.393451936E-1	-1.3722E+1	7.127933339E-1	6.57E+0	2.613961638E-1	7.074E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.393451936E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.08E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.392603407E-1	-1.3722E+1	7.127933339E-1	6.564E+0	2.613961638E-1	7.08E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.392603407E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.086E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.392603407E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.086E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614385902E-1	7.08E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.128767725E-1	6.564E+0	2.614810166E-1	7.086E+0	1E+0	7E+0	8.732E+0	8.687E+0	8.608E+0	NaN	NaN	7.7E+0	8.734E+0	1.916291416E-1	8.689E+0	4.3E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.614810166E-1	7.08E+0	1E+0	7E+0	8.737E+0	8.693E+0	8.614E+0	NaN	NaN	7.7E+0	8.739E+0	1.931944638E-1	8.695E+0	4.2E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.564E+0	2.615220288E-1	7.08E+0	1E+0	7E+0	8.737E+0	8.693E+0	8.614E+0	NaN	NaN	7.7E+0	8.739E+0	1.931944638E-1	8.695E+0	4.2E-2
 	0E+0	7.391769021E-1	-1.3728E+1	7.127933339E-1	6.57E+0	2.615220288E-1	7.074E+0	1E+0	7E+0	8.737E+0	8.693E+0	8.614E+0	NaN	NaN	7.7E+0	8.739E+0	1.931944638E-1	8.695E+0	4.2E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.127933339E-1	6.57E+0	2.615220288E-1	7.074E+0	1E+0	7E+0	8.737E+0	8.693E+0	8.614E+0	NaN	NaN	7.7E+0	8.739E+0	1.931944638E-1	8.695E+0	4.2E-2
 	0E+0	7.391769021E-1	-1.3722E+1	7.128767725E-1	6.57E+0	2.614810166E-1	7.074E+0	1E+0	7E+0	8.737E+0	8.693E+0	8.614E+0	NaN	NaN	7.7E+0	8.739E+0	1.931944638E-1	8.695E+0	4.2E-2
